DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,HICP,CPI,PA,SERV,N,GY,2024,4.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,HICP,CPI,PA,SERV,N,GY,2025,3.6,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2015,0.6,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2016,1.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2017,2,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2018,2.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2019,2.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2020,3.1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2021,4.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2022,9.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2023,10.1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2024,5.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PA,SERV,N,GY,2025,8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2015,0.6,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2016,1.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2017,2,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2018,2.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2019,2.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2020,3.1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2021,4.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2022,9.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2023,10.1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2024,5.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,PC,SERV,N,G1,2025,8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2016,101.47,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2017,103.51,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2018,106.43,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2019,109.42,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2020,112.85,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2021,117.76,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2022,128.72,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2023,141.77,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2024,150.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,HICP,CPI,IX,SERV,N,_Z,2025,162.18,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2018,1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2018,102.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2018,1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2019,1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2019,103.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2019,1,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2020,0.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2020,104.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2020,0.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2021,0.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2021,105.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2021,0.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2022,3.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2022,108.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2022,3.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2023,4.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2023,113.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2023,4.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2024,3.2,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2024,117.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2024,3.2,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PA,SERV,N,GY,2025,2.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2025,120.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,PC,SERV,N,G1,2025,2.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2019,150.06,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2019,14,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2019,14,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2020,11.7,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2020,11.7,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2020,167.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2021,191.95,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2021,14.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2021,14.5,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2022,48.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2022,48.4,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2022,284.94,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2023,494.64,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2023,73.6,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2023,73.6,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2024,81.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2024,81.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2024,899.15,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2025,1347.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PA,SERV,N,GY,2025,49.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,PC,SERV,N,G1,2025,49.8,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2018,102.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2018,102.0417,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2019,102.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2019,103.55,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2020,103.9917,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2020,101.75,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2021,104.275,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2021,105.05,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2022,108.2917,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2022,116.7167,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2023,124.2083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2023,112.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2024,116.0333,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2024,123.625,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,GD,N,_Z,2025,124.4917,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2025,119.05,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2016,102.8321,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2016,98.64105,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2017,99.74477,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2017,105.6205,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2018,108.5446,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2018,101.6036,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2019,101.9607,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2019,111.4584,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2020,113.8151,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2020,101.7037,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2021,109.6439,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2022,121.5915,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2023,122.9985,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2023,131.8188,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,SERV,N,_Z,2024,138.2534,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),USA,A,N,CPI,IX,GD,N,_Z,2024,122.7083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2016,100.9521,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2016,98.214,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2017,97.27848,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2017,102.1811,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2018,105.0981,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2018,97.96949,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2019,100.5634,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2019,107.3891,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2020,111.3303,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2020,102.2591,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2021,104.6882,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2021,117.1111,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2022,130.8956,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2022,118.5776,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2023,133.7533,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2024,150.2409,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2024,137.3625,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,GD,N,_Z,2025,139.3132,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SVK,A,N,CPI,IX,SERV,N,_Z,2025,157.6983,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2016,99.3991,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2016,102.2464,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2017,104.2532,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2017,101.3056,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2018,102.6466,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2018,105.924,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2019,106.9081,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2019,102.3482,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2020,103.2466,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2020,107.1816,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2021,109.2743,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2021,106.4722,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2022,113.5919,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2022,113.2856,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2023,116.9843,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2023,118.1477,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2024,121.0153,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,SERV,N,_Z,2025,122.2656,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,A,N,CPI,IX,GD,N,_Z,2025,123.4296,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,GD,N,_Z,2016,99.9646,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,SERV,N,_Z,2016,101.5202,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,GD,N,_Z,2017,100.831,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,GD,N,_Z,2018,101.3801,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),PRT,A,N,CPI,IX,SERV,N,_Z,2018,105.3983,A,,2015,,2
